priceDiffPerc,targetPriceDiffPerc,,,Date,inputPrice
-11.3860929,1.656940392,,,197311,95.96
1.656940392,-1.004613019,,,197312,97.55
-1.004613019,-0.362431397,,,197401,96.57
-0.362431397,-2.327998337,,,197402,96.22
-2.327998337,-3.905086189,,,197403,93.98
-3.905086189,-3.355110176,,,197404,90.31
-3.355110176,-1.466544455,,,197405,87.28
-1.466544455,-7.779069767,,,197406,86
-7.779069767,-9.027865339,,,197407,79.31
-9.027865339,-11.93347193,,,197408,72.15
-11.93347193,16.30468996,,,197409,63.54
16.30468996,-5.317997294,,,197410,73.9
-5.317997294,-2.01514935,,,197411,69.97
-2.01514935,12.28121354,,,197412,68.56
12.28121354,5.988568459,,,197501,76.98
5.988568459,2.169383503,,,197502,81.59
2.169383503,4.726487524,,,197503,83.36
4.726487524,4.410080183,,,197504,87.3
4.410080183,4.432254526,,,197505,91.15
4.432254526,-6.765416535,,,197506,95.19
-6.765416535,-2.107042254,,,197507,88.75
-2.107042254,-3.464548803,,,197508,86.88
-3.464548803,6.164301896,,,197509,83.87
6.164301896,2.470799641,,,197510,89.04
2.470799641,-1.150811048,,,197511,91.24
-1.150811048,11.83057989,,,197512,90.19
11.83057989,-1.140194329,,,197601,100.86
-1.140194329,3.068899809,,,197602,99.71
3.068899809,-1.099542668,,,197603,102.77
-1.099542668,-1.436442346,,,197604,101.64
-1.436442346,4.09263326,,,197605,100.18
4.09263326,-0.80552359,,,197606,104.28
-0.80552359,-0.512374323,,,197607,103.44
-0.512374323,2.264114275,,,197608,102.91
2.264114275,-2.223489168,,,197609,105.24
-2.223489168,-0.777453839,,,197610,102.9
-0.777453839,5.249755142,,,197611,102.1
5.249755142,-5.053042993,,,197612,107.46
-5.053042993,-2.166029599,,,197701,102.03
-2.166029599,-1.402524544,,,197702,99.82
-1.402524544,0.020321073,,,197703,98.42
0.020321073,-2.356765542,,,197704,98.44
-2.356765542,4.535996671,,,197705,96.12
4.535996671,-1.622213376,,,197706,100.48
-1.622213376,-2.10419828,,,197707,98.85
-2.10419828,-0.248010747,,,197708,96.77
-0.248010747,-4.340619497,,,197709,96.53
-4.340619497,2.696556205,,,197710,92.34
2.696556205,0.284720025,,,197711,94.83
0.284720025,-6.151419558,,,197712,95.1
-6.151419558,-2.476190476,,,197801,89.25
-2.476190476,2.493106618,,,197802,87.04
2.493106618,8.541643314,,,197803,89.21
8.541643314,0.423422493,,,197804,96.83
0.423422493,-1.758535582,,,197805,97.24
-1.758535582,5.390976657,,,197806,95.53
5.390976657,2.592371871,,,197807,100.68
2.592371871,-0.72611095,,,197808,103.29
-0.72611095,-9.157401989,,,197809,102.54
-9.157401989,1.663982823,,,197810,93.15
1.663982823,1.488912355,,,197811,94.7
1.488912355,3.974612423,,,197812,96.11
3.974612423,-3.65255679,,,197901,99.93
-3.65255679,5.515164105,,,197902,96.28
5.515164105,0.167339305,,,197903,101.59
0.167339305,-2.633647799,,,197904,101.76
-2.633647799,3.865563181,,,197905,99.08
3.865563181,0.874550578,,,197906,102.91
0.874550578,5.307773818,,,197907,103.81
5.307773818,0,,,197908,109.32
0,-6.860592755,,,197909,109.32
-6.860592755,4.262423885,,,197910,101.82
4.262423885,1.676714393,,,197911,106.16
1.676714393,5.762460626,,,197912,107.94
5.762460626,-0.43798178,,,198001,114.16
-0.43798178,-10.17948267,,,198002,113.66
-10.17948267,4.114017044,,,198003,102.09
4.114017044,4.657070279,,,198004,106.29
4.657070279,2.696871629,,,198005,111.24
2.696871629,6.503851541,,,198006,114.24
6.503851541,0.583545656,,,198007,121.67
0.583545656,2.516751103,,,198008,122.38
2.516751103,1.602104256,,,198009,125.46
1.602104256,10.23770299,,,198010,127.47
10.23770299,-3.387418161,,,198011,140.52
-3.387418161,-4.574248674,,,198012,135.76
-4.574248674,1.327672713,,,198101,129.55
1.327672713,3.603260456,,,198102,131.27
3.603260456,-2.345588235,,,198103,136
-2.345588235,-0.165650177,,,198104,132.81
-0.165650177,-1.040802474,,,198105,132.59
-1.040802474,-0.221019739,,,198106,131.21
-0.221019739,-6.209899175,,,198107,130.92
-6.209899175,-5.383174526,,,198108,122.79
-5.383174526,4.914787399,,,198109,116.18
4.914787399,3.659036836,,,198110,121.89
3.659036836,-3.007518797,,,198111,126.35
-3.007518797,-1.754385965,,,198112,122.55
-1.754385965,-6.054817276,,,198201,120.4
-6.054817276,-1.016709398,,,198202,113.11
-1.016709398,4.001429082,,,198203,111.96
4.001429082,-3.916180007,,,198204,116.44
-3.916180007,-2.0289596,,,198205,111.88
-2.0289596,-2.299060305,,,198206,109.61
-2.299060305,11.59772154,,,198207,107.09
11.59772154,0.761442557,,,198208,119.51
0.761442557,11.04467696,,,198209,120.42
11.04467696,3.597068501,,,198210,133.72
3.597068501,1.523135783,,,198211,138.53
1.523135783,3.313424346,,,198212,140.64
3.313424346,1.899518238,,,198301,145.3
1.899518238,3.309469134,,,198302,148.06
3.309469134,7.498692469,,,198303,152.96
7.498692469,-1.240649517,,,198304,164.43
-1.240649517,3.232957694,,,198305,162.39
3.232957694,-3.03030303,,,198306,167.64
-3.03030303,1.131889764,,,198307,162.56
1.131889764,1.015815085,,,198308,164.4
1.015815085,-1.517432408,,,198309,166.07
-1.517432408,1.742586365,,,198310,163.55
1.742586365,-0.883413462,,,198311,166.4
-0.883413462,-0.921603104,,,198312,164.93
-0.921603104,-3.885931094,,,198401,163.41
-3.885931094,1.349802623,,,198402,157.06
1.349802623,0.546551074,,,198403,159.18
0.546551074,-5.935645111,,,198404,160.05
-5.935645111,1.746927931,,,198405,150.55
1.746927931,-1.645123384,,,198406,153.18
-1.645123384,10.63321386,,,198407,150.66
10.63321386,-0.347972162,,,198408,166.68
-0.347972162,-0.00602047,,,198409,166.1
-0.00602047,-1.511228852,,,198410,166.09
-1.511228852,2.23743734,,,198411,163.58
2.23743734,7.408514709,,,198412,167.24
7.408514709,0.862884819,,,198501,179.63
0.862884819,-0.287007396,,,198502,181.18
-0.287007396,-0.459426547,,,198503,180.66
-0.459426547,5.405104821,,,198504,179.83
5.405104821,1.213400158,,,198505,189.55
1.213400158,-0.484753714,,,198506,191.85
-0.484753714,-1.199455269,,,198507,190.92
-1.199455269,-3.472406298,,,198508,188.63
-3.472406298,4.250878735,,,198509,182.08
4.250878735,6.506163734,,,198510,189.82
6.506163734,4.50610872,,,198511,202.17
4.50610872,0.236652783,,,198512,211.28
0.236652783,7.148928133,,,198601,211.78
7.148928133,5.279393619,,,198602,226.92
5.279393619,-1.414817915,,,198603,238.9
-1.414817915,5.022927989,,,198604,235.52
5.022927989,1.410956135,,,198605,247.35
1.410956135,-5.868282571,,,198606,250.84
-5.868282571,7.119261393,,,198607,236.12
7.119261393,-8.543865892,,,198608,252.93
-8.543865892,5.472937921,,,198609,231.32
5.472937921,2.147717026,,,198610,243.98
2.147717026,-2.828825937,,,198611,249.22
-2.828825937,13.17669406,,,198612,242.17
13.17669406,3.692352598,,,198701,274.08
3.692352598,2.638986629,,,198702,284.2
2.638986629,-1.145011999,,,198703,291.7
-1.145011999,0.603412401,,,198704,288.36
0.603412401,4.791451224,,,198705,290.1
4.791451224,4.822368421,,,198706,304
4.822368421,3.495889035,,,198707,318.66
3.495889035,-2.416616131,,,198708,329.8
-2.416616131,-21.7630426,,,198709,321.83
-21.7630426,-8.534890186,,,198710,251.79
-8.534890186,7.286148502,,,198711,230.3
7.286148502,4.043224866,,,198712,247.08
4.043224866,4.181740382,,,198801,257.07
4.181740382,-3.334329027,,,198802,267.82
-3.334329027,0.942485225,,,198803,258.89
0.942485225,0.317606092,,,198804,261.33
0.317606092,4.325602685,,,198805,262.16
4.325602685,-0.541133455,,,198806,273.5
-0.541133455,-3.860010293,,,198807,272.02
-3.860010293,3.972927501,,,198808,261.52
3.972927501,2.596447354,,,198809,271.91
2.596447354,-1.889092017,,,198810,278.97
-1.889092017,1.468761418,,,198811,273.7
1.468761418,7.111479188,,,198812,277.72
7.111479188,-2.89440952,,,198901,297.47
-2.89440952,2.080592675,,,198902,288.86
2.080592675,5.008987011,,,198903,294.87
5.008987011,3.513757912,,,198904,309.64
3.513757912,-0.792462249,,,198905,320.52
-0.792462249,8.837033776,,,198906,317.98
8.837033776,1.551664355,,,198907,346.08
1.551664355,-0.65443164,,,198908,351.45
-0.65443164,-2.517542603,,,198909,349.15
-2.517542603,1.65413092,,,198910,340.36
1.65413092,2.141680395,,,198911,345.99
2.141680395,-6.88172043,,,198912,353.4
-6.88172043,0.853895709,,,199001,329.08
0.853895709,2.425502426,,,199002,331.89
2.425502426,-2.688709772,,,199003,339.94
-2.688709772,9.198911729,,,199004,330.8
9.198911729,-0.888630512,,,199005,361.23
-0.888630512,-0.522317189,,,199006,358.02
-0.522317189,-9.431419346,,,199007,356.15
-9.431419346,-5.118427579,,,199008,322.56
-5.118427579,-0.669825192,,,199009,306.05
-0.669825192,5.993421053,,,199010,304
5.993421053,2.482775743,,,199011,322.22
2.482775743,4.151777603,,,199012,330.22
4.151777603,6.728113279,,,199101,343.93
6.728113279,2.220284959,,,199102,367.07
2.220284959,0.031981238,,,199103,375.22
0.031981238,3.860499814,,,199104,375.34
3.860499814,-4.789267116,,,199105,389.83
-4.789267116,4.485935984,,,199106,371.16
4.485935984,1.964879709,,,199107,387.81
1.964879709,-1.914371697,,,199108,395.43
-1.914371697,1.183416697,,,199109,387.86
1.183416697,-4.3903682,,,199110,392.45
-4.3903682,11.15878685,,,199111,375.22
11.15878685,-1.992375746,,,199112,417.09
-1.992375746,0.958951025,,,199201,408.78
0.958951025,-2.183183911,,,199202,412.7
-2.183183911,2.789268994,,,199203,403.69
2.789268994,0.096397156,,,199204,414.95
0.096397156,-1.735885398,,,199205,415.35
-1.735885398,3.93737443,,,199206,408.14
3.93737443,-2.399754838,,,199207,424.21
-2.399754838,0.910562037,,,199208,414.03
0.910562037,0.210627094,,,199209,417.8
0.210627094,3.02617751,,,199210,418.68
3.02617751,1.010780109,,,199211,431.35
1.010780109,0.704597094,,,199212,435.71
0.704597094,1.048361366,,,199301,438.78
1.048361366,1.869727999,,,199302,443.38
1.869727999,-2.541678659,,,199303,451.67
-2.541678659,2.271746291,,,199304,440.19
2.271746291,0.075523668,,,199305,450.19
0.075523668,-0.532705924,,,199306,450.53
-0.532705924,3.443197287,,,199307,448.13
3.443197287,-0.998791958,,,199308,463.56
-0.998791958,1.939293574,,,199309,458.93
1.939293574,-1.291067268,,,199310,467.83
-1.291067268,1.009116698,,,199311,461.79
1.009116698,3.250080394,,,199312,466.45
3.250080394,-3.00450572,,,199401,481.61
-3.00450572,-4.574645716,,,199402,467.14
-4.574645716,1.153060996,,,199403,445.77
1.153060996,1.239715243,,,199404,450.91
1.239715243,-2.679079956,,,199405,456.5
-2.679079956,3.148985977,,,199406,444.27
3.148985977,3.759874307,,,199407,458.26
3.759874307,-2.687753686,,,199408,475.49
-2.687753686,2.083378358,,,199409,462.71
2.083378358,-3.950460464,,,199410,472.35
-3.950460464,1.229914699,,,199411,453.69
1.229914699,2.427765802,,,199412,459.27
2.427765802,3.607414651,,,199501,470.42
3.607414651,2.732924352,,,199502,487.39
2.732924352,2.796029638,,,199503,500.71
2.796029638,3.631170951,,,199504,514.71
3.631170951,2.127859018,,,199505,533.4
2.127859018,3.177604406,,,199506,544.75
3.177604406,-0.032025051,,,199507,562.06
-0.032025051,4.009752972,,,199508,561.88
4.009752972,-0.497938091,,,199509,584.41
-0.497938091,4.104901118,,,199510,581.5
4.104901118,1.74438773,,,199511,605.37
1.74438773,3.261734288,,,199512,615.93
3.261734288,0.693374422,,,199601,636.02
0.693374422,0.791655606,,,199602,640.43
0.791655606,1.343144849,,,199603,645.5
1.343144849,2.285338673,,,199604,654.17
2.285338673,0.225669536,,,199605,669.12
0.225669536,-4.574802797,,,199606,670.63
-4.574802797,1.881396984,,,199607,639.95
1.881396984,5.420328533,,,199608,651.99
5.420328533,2.610099952,,,199609,687.33
2.610099952,7.337615381,,,199610,705.27
7.337615381,-2.150537634,,,199611,757.02
-2.150537634,6.131706132,,,199612,740.74
6.131706132,0.592754656,,,199701,786.16
0.592754656,-4.26139956,,,199702,790.82
-4.26139956,5.840553677,,,199703,757.12
5.840553677,5.857688372,,,199704,801.34
5.857688372,4.345263356,,,199705,848.28
4.345263356,7.814583004,,,199706,885.14
7.814583004,-5.746560342,,,199707,954.31
-5.746560342,5.315352374,,,199708,899.47
5.315352374,-3.447766236,,,199709,947.28
-3.447766236,4.458682294,,,199710,914.62
4.458682294,1.573163073,,,199711,955.4
1.573163073,1.015013963,,,199712,970.43
1.015013963,7.04492594,,,199801,980.28
7.04492594,4.994568014,,,199802,1049.34
4.994568014,0.907646925,,,199803,1101.75
0.907646925,-1.882617495,,,199804,1111.75
-1.882617495,3.943822079,,,199805,1090.82
3.943822079,-1.161539547,,,199806,1133.84
-1.161539547,-14.57967109,,,199807,1120.67
-14.57967109,6.239553736,,,199808,957.28
6.239553736,8.029419573,,,199809,1017.01
8.029419573,5.91260342,,,199810,1098.67
5.91260342,5.63753083,,,199811,1163.63
5.63753083,4.10094124,,,199812,1229.23
4.10094124,-3.228251696,,,199901,1279.64
-3.228251696,3.879418249,,,199902,1238.33
3.879418249,3.79439819,,,199903,1286.37
3.79439819,-2.497041597,,,199904,1335.18
-2.497041597,5.443833344,,,199905,1301.84
5.443833344,-3.204609859,,,199906,1372.71
-3.204609859,-0.625413932,,,199907,1328.72
-0.625413932,-2.855173772,,,199908,1320.41
-2.855173772,6.253946722,,,199909,1282.71
6.253946722,1.906187405,,,199910,1362.93
1.906187405,5.784392077,,,199911,1388.91
5.784392077,-5.090352221,,,199912,1469.25
-5.090352221,-2.010814222,,,200001,1394.46
-2.010814222,9.671989579,,,200002,1366.42
9.671989579,-3.079582004,,,200003,1498.58
-3.079582004,-2.191499762,,,200004,1452.43
-2.191499762,2.39335492,,,200005,1420.6
2.39335492,-1.63412622,,,200006,1454.6
-1.63412622,6.069903483,,,200007,1430.83
6.069903483,-5.348294766,,,200008,1517.68
-5.348294766,-0.494949565,,,200009,1436.51
-0.494949565,-8.006856024,,,200010,1429.4
-8.006856024,0.405338606,,,200011,1314.95
0.405338606,3.463659224,,,200012,1320.28
3.463659224,-9.229068601,,,200101,1366.01
-9.229068601,-6.420471958,,,200102,1239.94
-6.420471958,7.681435454,,,200103,1160.33
7.681435454,0.509019897,,,200104,1249.46
0.509019897,-2.503543501,,,200105,1255.82
-2.503543501,-1.07401297,,,200106,1224.38
-1.07401297,-6.410838569,,,200107,1211.23
-6.410838569,-8.172338962,,,200108,1133.58
-8.172338962,1.809902588,,,200109,1040.94
1.809902588,7.517597992,,,200110,1059.78
7.517597992,0.757382948,,,200111,1139.45
0.757382948,-1.557382761,,,200112,1148.08
-1.557382761,-2.076623606,,,200201,1130.2
-2.076623606,3.673886133,,,200202,1106.73
3.673886133,-6.141765224,,,200203,1147.39
-6.141765224,-0.908145452,,,200204,1076.92
-0.908145452,-7.245534794,,,200205,1067.14
-7.245534794,-7.90042634,,,200206,989.82
-7.90042634,0.488141989,,,200207,911.62
0.488141989,-11.00243431,,,200208,916.07
-11.00243431,8.64488274,,,200209,815.28
8.64488274,5.706963512,,,200210,885.76
5.706963512,-6.033258216,,,200211,936.31
-6.033258216,-2.741469846,,,200212,879.82
-2.741469846,-1.700362276,,,200301,855.7
-1.700362276,0.835760566,,,200302,841.15
0.835760566,8.104411799,,,200303,848.18
8.104411799,5.089866073,,,200304,916.92
5.089866073,1.132224286,,,200305,963.59
1.132224286,1.622370446,,,200306,974.5
1.622370446,1.787319122,,,200307,990.31
1.787319122,-1.194432595,,,200308,1008.01
-1.194432595,5.496149482,,,200309,995.97
5.496149482,0.71285131,,,200310,1050.71
0.71285131,5.076545077,,,200311,1058.2
5.076545077,1.727642276,,,200312,1111.92
1.727642276,1.220902991,,,200401,1131.13
1.220902991,-1.635893584,,,200402,1144.94
-1.635893584,-1.679082942,,,200403,1126.21
-1.679082942,1.208344622,,,200404,1107.3
1.208344622,1.798907806,,,200405,1120.68
1.798907806,-3.429052277,,,200406,1140.84
-3.429052277,0.228733253,,,200407,1101.72
0.228733253,0.93639064,,,200408,1104.24
0.93639064,1.401424752,,,200409,1114.58
1.401424752,3.859493895,,,200410,1130.2
3.859493895,3.245812816,,,200411,1173.82
3.245812816,-2.529044821,,,200412,1211.92
-2.529044821,1.890338365,,,200501,1181.27
1.890338365,-1.911764706,,,200502,1203.6
-1.911764706,-2.010858977,,,200503,1180.59
-2.010858977,2.99520249,,,200504,1156.85
2.99520249,-0.01426773,,,200505,1191.5
-0.01426773,3.59682036,,,200506,1191.33
3.59682036,-1.122202596,,,200507,1234.18
-1.122202596,0.694894004,,,200508,1220.33
0.694894004,-1.774074104,,,200509,1228.81
-1.774074104,3.518612108,,,200510,1207.01
3.518612108,-0.09523962,,,200511,1249.48
-0.09523962,2.546683864,,,200512,1248.29
2.546683864,0.045309668,,,200601,1280.08
0.045309668,1.109584121,,,200602,1280.66
1.109584121,1.215566041,,,200603,1294.87
1.215566041,-3.091690129,,,200604,1310.61
-3.091690129,0.008660804,,,200605,1270.09
0.008660804,0.508581326,,,200606,1270.2
0.508581326,2.127426253,,,200607,1276.66
2.127426253,2.456627449,,,200608,1303.82
2.456627449,3.15080286,,,200609,1335.85
3.15080286,1.646660958,,,200610,1377.94
1.646660958,1.261575148,,,200611,1400.63
1.261575148,1.405908482,,,200612,1418.3
1.405908482,-2.184614529,,,200701,1438.24
-2.184614529,0.997995479,,,200702,1406.82
0.997995479,4.329068311,,,200703,1420.86
4.329068311,3.25492286,,,200704,1482.37
3.25492286,-1.781630973,,,200705,1530.62
-1.781630973,-3.198190707,,,200706,1503.35
-3.198190707,1.286359232,,,200707,1455.27
1.286359232,3.579400132,,,200708,1473.99
3.579400132,1.482233503,,,200709,1526.75
1.482233503,-4.404342382,,,200710,1549.38
-4.404342382,-0.862848887,,,200711,1481.14
-0.862848887,-6.11634749,,,200712,1468.36
-6.11634749,-3.476116209,,,200801,1378.55
-3.476116209,-0.595958305,,,200802,1330.63
-0.595958305,4.754668481,,,200803,1322.7
4.754668481,1.067415325,,,200804,1385.59
1.067415325,-8.596238164,,,200805,1400.38
-8.596238164,-0.9859375,,,200806,1280
-0.9859375,1.219050324,,,200807,1267.38
1.219050324,-9.079145327,,,200808,1282.83
-9.079145327,-16.94245344,,,200809,1166.36
-16.94245344,-7.484903226,,,200810,968.75
-7.484903226,0.782156565,,,200811,896.24
0.782156565,-8.565734846,,,200812,903.25
-8.565734846,-10.99312249,,,200901,825.88
-10.99312249,8.540450829,,,200902,735.09
8.540450829,9.392507551,,,200903,797.87
9.392507551,5.308142666,,,200904,872.81
5.308142666,0.019583524,,,200905,919.14
0.019583524,7.414175695,,,200906,919.32
7.414175695,3.356017337,,,200907,987.48
3.356017337,3.572338383,,,200908,1020.62
3.572338383,-1.976198585,,,200909,1057.08
-1.976198585,5.736399695,,,200910,1036.19
5.736399695,1.777059774,,,200911,1095.63
1.777059774,-3.69742624,,,200912,1115.1
-3.69742624,2.851369346,,,201001,1073.87
2.851369346,5.879636755,,,201002,1104.49
5.879636755,1.475932719,,,201003,1169.43
1.475932719,-8.19759162,,,201004,1186.69
-8.19759162,-5.38823767,,,201005,1089.41
-5.38823767,6.877783276,,,201006,1030.71
6.877783276,-4.744916485,,,201007,1101.6
-4.744916485,8.755110404,,,201008,1049.33
8.755110404,3.685594111,,,201009,1141.2
3.685594111,-0.229028278,,,201010,1183.26
-0.229028278,6.5300072,,,201011,1180.55
6.5300072,2.264559015,,,201012,1257.64
2.264559015,3.195658259,,,201101,1286.12
3.195658259,-0.104730188,,,201102,1327.22
-0.104730188,2.849535763,,,201103,1325.83
2.849535763,-1.350092768,,,201104,1363.61
-1.350092768,-1.825750818,,,201105,1345.2
-1.825750818,-2.147443664,,,201106,1320.64
-2.147443664,-5.67910979,,,201107,1292.28
-5.67910979,-7.176201298,,,201108,1218.89
-7.176201298,10.77230383,,,201109,1131.42
10.77230383,-0.505864518,,,201110,1253.3
-0.505864518,0.853275165,,,201111,1246.96
0.853275165,4.358301527,,,201112,1257.6
4.358301527,4.058944994,,,201201,1312.41
4.058944994,3.133237655,,,201202,1365.68
3.133237655,-0.749749728,,,201203,1408.47
-0.749749728,-6.265067136,,,201204,1397.91
-6.265067136,3.955492128,,,201205,1310.33
3.955492128,1.259763904,,,201206,1362.16
1.259763904,1.976336166,,,201207,1379.32
1.976336166,2.423609038,,,201208,1406.58
2.423609038,-1.978940354,,,201209,1440.67
-1.978940354,0.284670292,,,201210,1412.16
0.284670292,0.706831053,,,201211,1416.18
0.706831053,5.042806358,,,201212,1426.19
5.042806358,1.106060303,,,201301,1498.11
1.106060303,3.59877994,,,201302,1514.68
3.59877994,1.808576399,,,201303,1569.19
1.808576399,2.076278348,,,201304,1597.57
2.076278348,-1.499932546,,,201305,1630.74
-1.499932546,4.946211121,,,201306,1606.28
4.946211121,-3.129801332,,,201307,1685.73
-3.129801332,2.974947488,,,201308,1632.97
2.974947488,4.459575986,,,201309,1681.55
4.459575986,2.804946087,,,201310,1756.54
2.804946087,2.35628333,,,201311,1805.81
2.35628333,-3.558289511,,,201312,1848.36
-3.558289511,4.311703757,,,201401,1782.59
4.311703757,0.693215736,,,201402,1859.45
0.693215736,0.620079686,,,201403,1872.34
0.620079686,2.103028212,,,201404,1883.95
2.103028212,1.905831345,,,201405,1923.57
1.905831345,-1.507986308,,,201406,1960.23
-1.507986308,3.765532173,,,201407,1930.67
3.765532173,-1.551385915,,,201408,2003.37
-1.551385915,2.320145618,,,201409,1972.29
2.320145618,2.45335844,,,201410,2018.05
2.45335844,-0.418851206,,,201411,2067.56
-0.418851206,-3.104084705,,,201412,2058.9
-3.104084705,5.489250573,,,201501,1994.99
5.489250573,-1.739605607,,,201502,2104.5
-1.739605607,0.852076271,,,201503,2067.89
0.852076271,1.049143855,,,201504,2085.51
1.049143855,-2.101177286,,,201505,2107.39
-2.101177286,1.974203993,,,201506,2063.11
1.974203993,-6.258080462,,,201507,2103.84
-6.258080462,-2.644281962,,,201508,1972.18
-2.644281962,8.298307839,,,201509,1920.03
8.298307839,0.050496307,,,201510,2079.36
0.050496307,-1.753019837,,,201511,2080.41
-1.753019837,-5.073534448,,,201512,2043.94
-5.073534448,-0.412835526,,,201601,1940.24
-0.412835526,6.599110872,,,201602,1932.23
6.599110872,0.269936982,,,201603,2059.74
0.269936982,1.532949208,,,201604,2065.3
1.532949208,0.090607355,,,201605,2096.96
0.090607355,3.560980723,,,201606,2098.86
3.560980723,-0.121917556,,,201607,2173.6
-0.121917556,-0.12344826,,,201608,2170.95
-0.12344826,-1.942562504,,,201609,2168.27
-1.942562504,3.417444677,,,201610,2126.15
3.417444677,1.820075404,,,201611,2198.81
1.820075404,1.788434137,,,201612,2238.83
1.788434137,3.719826054,,,201701,2278.87
3.719826054,-0.038923017,,,201702,2363.64
-0.038923017,0.90912169,,,201703,2362.72
0.90912169,1.157621005,,,201704,2384.2
1.157621005,0.481383199,,,201705,2411.8
0.481383199,1.934876888,,,201706,2423.41
1.934876888,0.054649233,,,201707,2470.3
0.054649233,1.930289483,,,201708,2471.65
1.930289483,2.218817477,,,201709,2519.36
2.218817477,2.808260137,,,201710,2575.26
2.808260137,0.983161982,,,201711,2647.58
0.983161982,5.617872465,,,201712,2673.61
5.617872465,-3.89473796,,,201801,2823.81
-3.89473796,-2.688451377,,,201802,2713.83
-2.688451377,0.272637426,,,201803,2640.87
0.272637426,2.160063745,,,201804,2648.07
2.160064,0.48387,,,201805,2705.27
